code,name,level,parent_code,account_type,full_path
21620102,تمهيد وأستصلاح أراضى,6,21620100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / الأصول غير المنتجة / أصول طبيعية / تمهيد وأستصلاح أراضى
21620103,أصول طبيعية أخرى,6,21620100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / الأصول غير المنتجة / أصول طبيعية / أصول طبيعية أخرى
21630000,أصول غير مالية أخرى,4,21600000,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى
21630100,متنوعة,5,21630000,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة
21630101,فوائد سابقة على بدء التشغيل,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / فوائد سابقة على بدء التشغيل
21630102,البعثات,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / البعثات
21630103,ابحاث ودراسات للمشروعات الأستثمارية,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / ابحاث ودراسات للمشروعات الأستثمارية
21630104,دفعات مقدمة,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / دفعات مقدمة
21630105,تعويضات فروق الأسعار للمقاولين,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / تعويضات فروق الأسعار للمقاولين
21630106,الأجور للمشروعات الأستثمارية,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / الأجور للمشروعات الأستثمارية
21630107,التعويضات,6,21630100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / أصول غير مالية أخرى / متنوعة / التعويضات
21640000,شراء الأصول غير المالية الإجمالية والاحتياطيات العامة,4,21600000,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / شراء الأصول غير المالية الإجمالية والاحتياطيات العامة
21640100,شراء الأصول غير المالية الإجمالية,5,21640000,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / شراء الأصول غير المالية الإجمالية والاحتياطيات العامة / شراء الأصول غير المالية الإجمالية
21640101,شراء أصول غير مالية إجمالية مدرجة بموازنات الجهات,6,21640100,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / شراء الأصول غير المالية الإجمالية والاحتياطيات العامة / شراء الأصول غير المالية الإجمالية / شراء أصول غير مالية إجمالية مدرجة بموازنات الجهات
21640200,المتطلبات الإضافية لشراء الأصول غير المالية,5,21640000,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / شراء الأصول غير المالية الإجمالية والاحتياطيات العامة / المتطلبات الإضافية لشراء الأصول غير المالية
21640201,احتياطيات عامة لشراء الأصول غير المالية,6,21640200,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / شراء الأصول غير المالية الإجمالية والاحتياطيات العامة / المتطلبات الإضافية لشراء الأصول غير المالية / احتياطيات عامة لشراء الأصول غير المالية
21640202,متطلبات إضافية أخرى لشراء الاصول غير المالية,6,21640200,expense,لإستخدامات / المصروفات / راء الاصول غير المالية ( الأستثمارات) / شراء الأصول غير المالية الإجمالية والاحتياطيات العامة / المتطلبات الإضافية لشراء الأصول غير المالية / متطلبات إضافية أخرى لشراء الاصول غير المالية
22000000,الحيازة من الاصول المالية,2,20000000,expense_direct_cost,لإستخدامات / الحيازة من الاصول المالية
